provider,region,instance_type,product_name,hourly_price_usd,gpu_type
Azure,uaenorth,Standard_NV12s_v3,Virtual Machines NVSv3 Series Windows,0.777,Other
Azure,westus3,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.908,A10
Azure,francecentral,Standard_NC24ads_A100_v4,NCads A100 v4 Series Windows,2.278,A100
Azure,israelcentral,Standard_NC16as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,2.393,Other
Azure,eastus2,Standard_NG8ads_V620_v1,Virtual Machines NGadsV620v1 Series Windows,1.003,Other
Azure,northcentralus,Standard_NV8as_v4,Virtual Machines NVasv4 Series,0.112,Other
Azure,westus2,Standard_NV12s_v3,Virtual Machines NVSv3 Series Windows,0.312682,Other
Azure,westeurope,Standard_NV28adms_V710_v5,Virtual Machines NVadsV710v5 Series Windows,1.763,Other
Azure,eastus2,Standard_NC8as_T4_v3,Virtual Machines NCasT4 v3 Series,0.15,Other
Azure,eastus,Standard_NV18ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.29568,A10
Azure,norwaywest,Standard_NV24s_v3,Virtual Machines NVSv3 Series Windows,0.957264,Other
Azure,westus,Standard_NC16as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,2.181,Other
Azure,westus2,Standard_NC256ds_xl_RTXPRO6000BSE_v6,Virtual Machines NCdsxlRTX6kv6 Windows,4.9072,RTX PRO 6000
Azure,westus3,Standard_ND96is_flex_H100_v5,Virtual Machines NDsfH100v5 Series,88.488,H100
Azure,westeurope,Standard_NV8as_v4,Virtual Machines NVasv4 Series,0.582,Other
Azure,eastus,Standard_ND128isr_NDR_GB200_v6,Virtual Machines NDsrGB200NDRv6 Series,108.16,GB200
Azure,westus2,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.167798,A10
Azure,attdallas1,Standard_NC4as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.1054,Other
Azure,eastasia,Standard_NC24rs_v3,Virtual Machines NCSv3 Series Windows,8.789,Other
Azure,australiasoutheast,Standard_ND96is_MI300X_v5,Virtual Machines NDMI300Xv5 Srs Windows,13.234637,MI300X
Azure,germanywestcentral,Standard_NC40ads_H100_v5,Virtual Machines NCadsH100v5 Series Windows,4.366,H100
Azure,malaysiawest,Standard_NV6ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,0.149134,A10
Azure,koreasouth,Standard_ND96is_MI300X_v5,Virtual Machines NDMI300Xv5 Srs Windows,11.904077,MI300X
Azure,usgovarizona,Standard_NV12s_v3,Virtual Machines NVSv3 Series Windows,0.791,Other
Azure,eastus,Standard_NV16as_v4,Virtual Machines NVasv4 Series,0.932,Other
Azure,eastus2,Standard_NV72ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,2.016543,A10
Azure,centralus,Standard_ND96is_noIB_H100_v5,Virtual Machines NDsH100v5 Series,20.113632,H100
Azure,southeastasia,Standard_ND40s_v2,Virtual Machines NDSv2 Series,4.673,Other
Azure,eastasia,Standard_NV6ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.141,A10
Azure,eastus2,Standard_NV8as_v4,Virtual Machines NVasv4 Series,0.0932,Other
Azure,brazilsouth,Standard_NC48ads_A100_v4,NCads A100 v4 Series Windows,16.9,A100
Azure,francecentral,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,0.675,A10
Azure,usgovarizona,Standard_NC12s_v3,Virtual Machines NCSv3 Series,1.469,Other
Azure,southeastasia,Standard_NC24ads_A100_v4,NCads A100 v4 Series Linux,0.88242,A100
Azure,eastus,Standard_NC48ads_A100_v4,NCads A100 v4 Series Linux,7.346,A100
Azure,southindia,Standard_NC4as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.926,Other
Azure,ukwest,Standard_ND96isr_H200_v5,Virtual Machines NDsrH200v5 Series Windows,115.504,H200
Azure,westeurope,Standard_NC24r_Promo,Virtual Machines NC Promo Series Windows,3.369,Other
Azure,koreacentral,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,0.711,A10
Azure,canadacentral,Standard_NC24s_v3,Virtual Machines NCSv3 Series Windows,14.568,Other
Azure,southafricanorth,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,0.751,A10
Azure,usgovarizona,Standard_NC24rs_v3,Virtual Machines NCSv3 Series,2.985814,Other
Azure,westus2,Standard_NC12s_v3,Virtual Machines NCSv3 Series,6.12,Other
Azure,eastus2,Standard_NV48s_v3,Virtual Machines NVSv3 Series Windows,2.707,Other
Azure,germanywestcentral,Standard_ND96is_MI300X_v5,Virtual Machines NDMI300Xv5 Srs,62.4,MI300X
Azure,centralindia,Standard_NV24_Promo,Virtual Machines NV Promo Series,4.123,Other
Azure,southafricanorth,Standard_NV24s_v3,Virtual Machines NVSv3 Series Windows,1.61,Other
Azure,swedencentral,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,0.322672,A10
Azure,uksouth,Standard_NC6s_v3,Virtual Machines NCSv3 Series,0.663247,Other
Azure,japaneast,Standard_ND96isr_H100_v5,Virtual Machines NDsr H100 v5 Series,142.564,H100
Azure,japaneast,Standard_NV36adms_A10_v5,Virtual Machines NVadsA10v5 Series Windows,8.21,A10
Azure,polandcentral,Standard_ND96is_H100_v5,Virtual Machines NDsr H100 v5 Series,21.258283,H100
Azure,southafricanorth,Standard_NV18ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.467,A10
Azure,italynorth,Standard_ND96asr_v4,Virtual Machines NDasr A100 v4 Series Windows,15.909,Other
Azure,westus2,Standard_NC6_Promo,Virtual Machines NC Promo Series Windows,0.672,Other
Azure,uksouth,Standard_NC12s_v3,Virtual Machines NCSv3 Series Windows,1.428504,Other
Azure,uksouth,Standard_NC12_Promo,Virtual Machines NC Promo Series Windows,1.681,Other
Azure,japaneast,Standard_ND96amsr_A100_v4,Virtual Machines NDamsr A100 v4 Series Linux,12.35442,A100
Azure,norwayeast,Standard_NV12s_v3,Virtual Machines NVSv3 Series Windows,0.848,Other
Azure,westus3,Standard_NC6s_v3,Virtual Machines NCSv3 Series Windows,3.336,Other
Azure,francecentral,Standard_NV6ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.104782,A10
Azure,northeurope,Standard_ND96is_MI300X_v5,Virtual Machines NDMI300Xv5 Srs Windows,62.016,MI300X
Azure,swedencentral,Standard_ND96isr_MI300X_v5,Virtual Machines NDMI300Xv5 Srs Windows,71.616,MI300X
Azure,eastus2,Standard_NV8as_v4,Virtual Machines NVasv4 Series Windows,0.834,Other
Azure,usgovvirginia,Standard_NV8as_v4,Virtual Machines NVasv4 Series,0.116,Other
Azure,centralus,Standard_NC48ads_A100_v4,NCads A100 v4 Series Linux,8.301,A100
Azure,koreacentral,Standard_NV4as_v4,Virtual Machines NVasv4 Series,0.315,Other
Azure,centralus,Standard_ND96amsr_A100_v4,Virtual Machines NDamsr A100 v4 Series Linux,37.03,A100
Azure,brazilsouth,Standard_NV18ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,0.744374,A10
Azure,northcentralus,Standard_NV8as_v4,Virtual Machines NVasv4 Series Windows,0.927,Other
Azure,koreasouth,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.209748,A10
Azure,southafricanorth,Standard_NV48s_v3,Virtual Machines NVSv3 Series,1.168,Other
Azure,eastus2,Standard_ND96is_noIB_H100_v5,Virtual Machines NDsH100v5 Series,88.488,H100
Azure,northeurope,Standard_NC24rs_v3,Virtual Machines NCSv3 Series,2.687177,Other
Azure,southindia,Standard_NC16as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,2.433,Other
Azure,westus,Standard_ND96is_H100_v5,Virtual Machines NDsr H100 v5 Series,115.034,H100
Azure,westus,Standard_NC16as_T4_v3,Virtual Machines NCasT4 v3 Series,0.289,Other
Azure,brazilsouth,Standard_NC16as_T4_v3,Virtual Machines NCasT4 v3 Series,0.59334,Other
Azure,indonesiacentral,Standard_NC80adis_H100_v5,Virtual Machines NCadsH100v5 Series Windows,20.013,H100
Azure,northcentralus,Standard_NV4ads_V710_v5,Virtual Machines NVadsV710v5 Series,0.07392,Other
Azure,eastus,Standard_NV8as_v4,Virtual Machines NVasv4 Series Windows,0.834,Other
Azure,polandcentral,Standard_ND96ams_A100_v4,Virtual Machines NDamsr A100 v4 Series Linux,12.1914,A100
Azure,eastus2,Standard_NC48ads_A100_v4,NCads A100 v4 Series Linux,1.724841,A100
Azure,uaenorth,Standard_NC80adis_H100_v5,Virtual Machines NCadsH100v5 Series,3.992,H100
Azure,westcentralus,Standard_ND96isr_H100_v5,Virtual Machines NDsr H100 v5 Series,117.984,H100
Azure,westeurope,Standard_NC12s_v3,Virtual Machines NCSv3 Series Windows,8.198,Other
Azure,westus,Standard_ND96is_MI300X_v5,Virtual Machines NDMI300Xv5 Srs Windows,26.908,MI300X
Azure,switzerlandnorth,Standard_ND96ams_A100_v4,Virtual Machines NDamsr A100 v4 Series Linux,9.372,A100
Azure,polandcentral,Standard_ND96is_H100_v5,Virtual Machines NDsr H100 v5 Series Windows,119.45,H100
Azure,westus2,Standard_NV48s_v3,Virtual Machines NVSv3 Series,0.842688,Other
Azure,jioindiawest,Standard_NC12s_v3,Virtual Machines NCSv3 Series Windows,9.02,Other
Azure,australiaeast,Standard_NC64as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,2.49458,Other
Azure,qatarcentral,Standard_NV6ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,0.17094,A10
Azure,eastus,Standard_NC64ds_xl_RTXPRO6000BSE_v6,Virtual Machines NCdsxlRTX6kv6 Windows,5.774,RTX PRO 6000
Azure,eastus,Standard_NC8as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.448,Other
Azure,swedencentral,Standard_NV36adms_A10_v5,Virtual Machines NVadsA10v5 Series Windows,7.532,A10
Azure,westus,Standard_NV6s_v2,Virtual Machines NVSv2 Series Windows,0.167244,Other
Azure,canadacentral,Standard_NC16as_T4_v3,Virtual Machines NCasT4 v3 Series,0.267,Other
Azure,westus3,Standard_NV32as_v4,Virtual Machines NVasv4 Series Windows,1.334,Other
Azure,westeurope,Standard_NV24s_v3,Virtual Machines NVSv3 Series,2.85,Other
Azure,uksouth,Standard_ND96amsr_A100_v4,Virtual Machines NDamsr A100 v4 Series Linux,10.65012,A100
Azure,centralus,Standard_NC256ds_xl_RTXPRO6000BSE_v6,Virtual Machines NCdsxlRTX6kv6,3.1412,RTX PRO 6000
Azure,centralus,Standard_ND96isr_H100_v5,Virtual Machines NDsr H100 v5 Series,22.348603,H100
Azure,spaincentral,Standard_NV6ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.109032,A10
Azure,germanynorth,Standard_ND96ams_A100_v4,Virtual Machines NDamsr A100 v4 Series Linux,11.076,A100
Azure,northcentralus,Standard_NC16as_T4_v3,Virtual Machines NCasT4 v3 Series,1.204,Other
Azure,francecentral,Standard_NV16as_v4,Virtual Machines NVasv4 Series Windows,1.901,Other
Azure,eastus2,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,0.299446,A10
Azure,eastus2,Standard_NC16as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.776,Other
Azure,southindia,Standard_NC16as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.973,Other
Azure,southeastasia,Standard_NC256lds_xl_RTXPRO6000BSE_v6,Virtual Machines NCldsxlRTX6kv6,3.08,RTX PRO 6000
Azure,southeastasia,Standard_NC64as_T4_v3,Virtual Machines NCasT4 v3 Series,6.089,Other
Azure,westus,Standard_NC24rs_v3,Virtual Machines NCSv3 Series Windows,18.607,Other
Azure,polandcentral,Standard_ND96ams_A100_v4,Virtual Machines NDamsr A100 v4 Series Windows,51.306,A100
Azure,qatarcentral,Standard_NV18ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.458,A10
Azure,usgovarizona,Standard_NV32as_v4,Virtual Machines NVasv4 Series Windows,0.70261,Other
Azure,japaneast,Standard_NC64as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,2.55751,Other
Azure,koreacentral,Standard_ND96is_H100_v5,Virtual Machines NDsr H100 v5 Series Windows,22.8921,H100
Azure,uksouth,Standard_NC24s_v3,Virtual Machines NCSv3 Series,2.871,Other
Azure,westus3,Standard_ND96is_H100_v5,Virtual Machines NDsr H100 v5 Series,88.488,H100
Azure,polandcentral,Standard_ND96is_MI300X_v5,Virtual Machines NDMI300Xv5 Srs Windows,14.476493,MI300X
Azure,northcentralus,Standard_ND96isr_MI300X_v5,Virtual Machines NDMI300Xv5 Srs,10.64448,MI300X
Azure,westus2,Standard_NV8as_v4,Virtual Machines NVasv4 Series,0.086117,Other
Azure,japaneast,Standard_NC16as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,2.361,Other
Azure,southcentralus,Standard_NV36ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,1.015661,A10
Azure,southcentralus,Standard_NC32ads_A10_v4,Virtual Machines NCadsA10v4 Series Windows,6.752,A10
Azure,germanywestcentral,Standard_NV8as_v4,Virtual Machines NVasv4 Series,0.107554,Other
Azure,japaneast,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,1.869,A10
Azure,northeurope,Standard_NC256lds_xl_RTXPRO6000BSE_v6,Virtual Machines NCldsxlRTX6kv6 Windows,27.516,RTX PRO 6000
Azure,eastus2,Standard_NC48ads_A100_v4,NCads A100 v4 Series Windows,3.822,A100
Azure,israelcentral,Standard_NC12s_v3,Virtual Machines NCSv3 Series,1.554353,Other
Azure,northeurope,Standard_NV36ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,5.496,A10
Azure,eastus,Standard_NC12s_v3,Virtual Machines NCSv3 Series Windows,2.669,Other
Azure,francecentral,Standard_NC24s_v3,Virtual Machines NCSv3 Series,14.321,Other
Azure,northcentralus,Standard_ND96isr_MI300X_v5,Virtual Machines NDMI300Xv5 Srs Windows,11.460557,MI300X
Azure,australiacentral,Standard_NC64as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,3.436,Other
Azure,italynorth,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,0.693,A10
Azure,centralus,Standard_ND96isr_MI300X_v5,Virtual Machines NDMI300Xv5 Srs,11.808,MI300X
Azure,southcentralus,Standard_NM16ads_MA35D  ,Virtual Machines NMadsMA35D Series Windows,3.076,Other
Azure,indonesiacentral,Standard_NC80adis_H100_v5,Virtual Machines NCadsH100v5 Series,16.333,H100
Azure,germanywestcentral,Standard_ND96isr_H200_v5,Virtual Machines NDsrH200v5 Series,110.24,H200
Azure,westus2,Standard_NC80adis_H100_v5,Virtual Machines NCadsH100v5 Series Windows,15.876,H100
Azure,northcentralus,Standard_NC80adis_H100_v5,Virtual Machines NCadsH100v5 Series,16.752,H100
Azure,usgovarizona,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series,1.135,A10
Azure,eastus2,Standard_NV16as_v4,Virtual Machines NVasv4 Series,0.186,Other
Azure,spaincentral,Standard_NV4as_v4,Virtual Machines NVasv4 Series,0.303,Other
Azure,centralus,Standard_NV18ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,2.796,A10
Azure,usgovarizona,Standard_NV32as_v4,Virtual Machines NVasv4 Series Windows,3.802,Other
Azure,koreacentral,Standard_NV72ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,4.846,A10
Azure,westus,Standard_NV6ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,0.866,A10
Azure,japaneast,Standard_NP20s,Virtual Machines NP Series,4.785,Other
Azure,southeastasia,Standard_NC96ads_A100_v4,NCads A100 v4 Series Windows,9.406,A100
Azure,westus3,Standard_ND96ams_A100_v4,Virtual Machines NDamsr A100 v4 Series Linux,6.554,A100
Azure,westeurope,Standard_NC6_Promo,Virtual Machines NC Promo Series Windows,0.791,Other
Azure,francecentral,Standard_NV4as_v4,Virtual Machines NVasv4 Series Windows,0.475,Other
Azure,southeastasia,Standard_NV72ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,2.178422,A10
Azure,westus,Standard_NC48ads_A100_v4,NCads A100 v4 Series Windows,2.429203,A100
Azure,southcentralus,Standard_NC24ads_A100_v4,NCads A100 v4 Series Linux,4.408,A100
Azure,westus3,Standard_NC12s_v3,Virtual Machines NCSv3 Series,1.224,Other
Azure,eastus,Standard_NC256ds_xl_RTXPRO6000BSE_v6,Virtual Machines NCdsxlRTX6kv6 Windows,4.9072,RTX PRO 6000
Azure,westeurope,Standard_ND96isr_H100_v5,Virtual Machines NDsr H100 v5 Series,23.620397,H100
Azure,koreacentral,Standard_ND128isr_NDR_GB200_v6,Virtual Machines NDsrGB200NDRv6 Series,146.0,GB200
Azure,mexicocentral,Standard_NV6ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.501,A10
Azure,westus3,Standard_ND96ams_A100_v4,Virtual Machines NDamsr A100 v4 Series Windows,14.874,A100
Azure,northeurope,Standard_NC24s_v3,Virtual Machines NCSv3 Series,2.442871,Other
Azure,swedencentral,Standard_NC80adis_H100_v5,Virtual Machines NCadsH100v5 Series Windows,12.572928,H100
Azure,usgovarizona,Standard_NC6_Promo,Virtual Machines NC Promo Series,0.475,Other
Azure,switzerlandnorth,Standard_NC96ads_A100_v4,NCads A100 v4 Series Linux,21.01,A100
Azure,northeurope,Standard_NV18ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,0.50783,A10
Azure,qatarcentral,Standard_NC12s_v3,Virtual Machines NCSv3 Series,1.682,Other
Azure,koreacentral,Standard_NC16as_T4_v3,Virtual Machines NCasT4 v3 Series,0.42949,Other
Azure,japaneast,Standard_NV36ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,6.296,A10
Azure,westus2,Standard_ND40rs_v2,Virtual Machines NDrSv2 Series,4.071514,Other
Azure,israelcentral,Standard_NV6ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.13,A10
Azure,eastasia,Standard_NV72ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,5.367,A10
Azure,northeurope,Standard_NV32as_v4,Virtual Machines NVasv4 Series Windows,3.709,Other
Azure,southeastasia,Standard_NC8as_T4_v3,Virtual Machines NCasT4 v3 Series,0.30508,Other
Azure,centralindia,Standard_NC64as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,7.731,Other
Azure,northeurope,Standard_NV36adms_A10_v5,Virtual Machines NVadsA10v5 Series Windows,2.832,A10
Azure,jioindiawest,Standard_NC40ads_H100_v5,Virtual Machines NCadsH100v5 Series Windows,11.612,H100
Azure,westus2,Standard_NC64ds_xl_RTXPRO6000BSE_v6,Virtual Machines NCdsxlRTX6kv6,0.566,RTX PRO 6000
Azure,westeurope,Standard_ND96asr_v4,Virtual Machines NDasr A100 v4 Series Windows,39.773,Other
Azure,eastus,Standard_NV72ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,9.832,A10
Azure,westus,Standard_NC128lds_xl_RTXPRO6000BSE_v6,Virtual Machines NCldsxlRTX6kv6 Windows,13.038,RTX PRO 6000
Azure,westus,Standard_ND96is_noIB_H100_v5,Virtual Machines NDsH100v5 Series,115.034,H100
Azure,centralindia,Standard_NV36adms_A10_v5,Virtual Machines NVadsA10v5 Series Windows,3.194,A10
Azure,northeurope,Standard_NC96ads_A100_v4,NCads A100 v4 Series Linux,3.526,A100
Azure,brazilsouth,Standard_NC64as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,2.99483,Other
Azure,southeastasia,Standard_NC320lds_xl_RTXPRO6000BSE_v6,Virtual Machines NCldsxlRTX6kv6,20.02,RTX PRO 6000
Azure,japaneast,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series,1.317,A10
Azure,germanywestcentral,Standard_NC16as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.786016,Other
Azure,eastus2,Standard_NV72ads_A10_v5,Virtual Machines NVadsA10v5 Series,6.52,A10
Azure,eastus,Standard_NC128ds_xl_RTXPRO6000BSE_v6,Virtual Machines NCdsxlRTX6kv6,1.276,RTX PRO 6000
Azure,eastus,Standard_ND96amsr_A100_v4,Virtual Machines NDamsr A100 v4 Series Windows,9.66836,A100
Azure,westeurope,Standard_NM16ads_MA35D  ,Virtual Machines NMadsMA35D Series,0.468468,Other
Azure,southafricanorth,Standard_ND96amsr_A100_v4,Virtual Machines NDamsr A100 v4 Series Windows,52.26,A100
Azure,australiaeast,Standard_NC4as_T4_v3,Virtual Machines NCasT4 v3 Series,0.19836,Other
Azure,eastus,Standard_ND96is_noIB_H100_v5,Virtual Machines NDsH100v5 Series,88.488,H100
Azure,japaneast,Standard_ND96ams_A100_v4,Virtual Machines NDamsr A100 v4 Series Windows,20.773,A100
Azure,swedencentral,Standard_NC8as_T4_v3,Virtual Machines NCasT4 v3 Series,0.23084,Other
Azure,israelcentral,Standard_NV36adms_A10_v5,Virtual Machines NVadsA10v5 Series Windows,1.500576,A10
Azure,swedencentral,Standard_ND96is_H100_v5,Virtual Machines NDsr H100 v5 Series Windows,119.45,H100
Azure,canadacentral,Standard_NC40ads_H100_v5,Virtual Machines NCadsH100v5 Series Windows,10.43,H100
Azure,westus3,Standard_NG16ads_V620_v1,Virtual Machines NGadsV620v1 Series Windows,0.802,Other
Azure,southeastasia,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.236,A10
Azure,attdallas1,Standard_NC4as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.527,Other
Azure,westus,Standard_NC96ads_A100_v4,NCads A100 v4 Series Windows,9.406,A100
Azure,swedencentral,Standard_ND96is_MI300X_v5,Virtual Machines NDMI300Xv5 Srs Windows,28.646,MI300X
Azure,canadacentral,Standard_NV8as_v4,Virtual Machines NVasv4 Series Windows,0.927,Other
Azure,switzerlandnorth,Standard_NC40ads_H100_v5,Virtual Machines NCadsH100v5 Series Windows,6.266312,H100
Azure,australiaeast,Standard_NV18ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,3.148,A10
Azure,northcentralus,Standard_NV8as_v4,Virtual Machines NVasv4 Series,0.559,Other
Azure,southeastasia,Standard_NV16as_v4,Virtual Machines NVasv4 Series Windows,0.779,Other
Azure,usgovvirginia,Standard_NV48s_v3,Virtual Machines NVSv3 Series Windows,3.163,Other
Azure,switzerlandnorth,Standard_NC24rs_v3,Virtual Machines NCSv3 Series,3.419354,Other
Azure,japanwest,Standard_ND96isr_H200_v5,Virtual Machines NDsrH200v5 Series Windows,135.856,H200
Azure,westus,Standard_NC40ads_H100_v5,Virtual Machines NCadsH100v5 Series Windows,10.914,H100
Azure,canadacentral,Standard_ND96isr_MI300X_v5,Virtual Machines NDMI300Xv5 Srs Windows,11.460557,MI300X
Azure,westus3,Standard_NC16ads_A10_v4,Virtual Machines NCadsA10v4 Series,2.2,A10
Azure,italynorth,Standard_ND96asr_v4,Virtual Machines NDasr A100 v4 Series Windows,39.773,Other
Azure,australiaeast,Standard_NV12ads_V710_v5,Virtual Machines NVadsV710v5 Series,1.45,Other
Azure,southcentralus,Standard_NV24s_v3,Virtual Machines NVSv3 Series,0.548,Other
Azure,qatarcentral,Standard_NC6s_v3,Virtual Machines NCSv3 Series Windows,1.804,Other
Azure,israelcentral,Standard_NC24rs_v3,Virtual Machines NCSv3 Series,3.419354,Other
Azure,centralindia,Standard_NC16as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,2.06,Other
Azure,westeurope,Standard_NCC40ads_H100_v5,Virtual Machines NCCadsv5 Srs,8.9,H100
Azure,centralindia,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,0.33689,A10
Azure,southcentralus,Standard_ND96asr_A100_v4,Virtual Machines NDasr A100 v4 Series Windows,37.046,A100
Azure,northeurope,Standard_NC4as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.308,Other
